,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,-1.0275076508335448,-1.105142572461766,1.602895016107945,-1.1217245293612081,0.33085565162577507,-1.9390731636092071,-1.643674251416924,-0.22617575280983793,0.8135338947894463,0.016029357975462802,-2.1106448735880834,-1.4557138346933445,0.8887026240741273,0.7127654361455162,-0.0752076217574966,-0.9991325456229253,0.09377602411023794,0.20624481045836104,-0.631225225719418,0.7431923300164314,0.19073725220632673,-0.5326358296877245,1.5231834403883746,0.9036652732018704,-1.2881481419959013,-0.43539057640111245,-0.8563784177367261,-0.4826766716531813,-0.36431332795534144,1.2688597651680855,-0.023077881356122,-0.35936423074393137
1,0.9479086637018599,1.0995248765322192,-0.2127513076361412,0.09471554192965036,0.9508389001124221,-0.10460065561010926,-1.1507512897967507,-0.9068657085511296,-1.0122826944368946,0.5768236628542206,0.08690768295443238,-1.7903509747535196,0.13051676144032226,-0.7356453285154522,0.15774934701020746,-1.189135017969151,-0.7143041935744224,0.3271867128075779,1.5421895809643762,-0.814017502998229,-0.5650267725505262,-0.16742166013904416,1.8415691956821423,0.4121225034468808,0.7065884213728526,-0.024528479458081603,0.8177003708220738,0.1382099709601085,-0.3546671055450325,1.145902577115056,1.1381318612690356,-0.7373149809654018
2,-0.9380534954241386,-1.0430579861670666,-1.3224694316357943,1.2815783890098345,-0.6176401364005113,1.2527475817392144,0.4596596571574621,0.4058591267746949,-0.0051995387824946915,-0.34697591228359026,-0.032386214197744186,-0.5623408881634293,-0.1202618210705469,0.6440062698960705,0.6368438404896217,0.6610842109735847,0.9566625559600407,-0.8012620048030403,0.14262456932003878,-1.2116626399598749,1.6043266477231581,-0.23819588497706193,-1.7199293717788016,-0.30081932502214087,0.21468308606704267,1.222851668917949,-0.13031688690459722,-0.8158139042223546,-0.688639205110765,0.546800406521939,-1.6846707970065289,-0.19902949262678027
3,1.0487080916336493,1.0197462124331798,-0.6698919036403242,0.3160899186991709,0.1941665668793339,1.1271759035871716,1.1964609476858312,0.26454200215193885,-0.36160546059379384,-0.6647317077617688,0.5658614866580273,0.09047775238106989,-0.30251794999478604,0.03302023972525175,-0.7284563839072616,0.6229423347965358,-0.5467250004113121,1.3187451919540283,0.284896917762616,0.5555756646200811,-1.0816215154510687,0.14064989860305016,0.6124397314192092,-1.0323486555197576,-0.24611451518506952,-0.014621446706756917,-1.5146592977232878,0.2694037705737318,0.8230805312924617,-0.8287603491247827,0.231571352253734,-1.2772582967314268
4,-1.0666434425976603,-1.0339369370206486,0.7319946423612486,1.182021984780051,-0.19674437152891314,1.5591529220365263,-1.093587771189115,0.16155605380744278,0.023717944853801184,-1.1784175933328196,-0.9289700308238551,-0.10616290691756561,-0.6790334064687643,0.761191322415397,-0.5453306231825747,-1.1210862352341981,0.04463538879228257,0.7716448110408818,0.2706921892966959,1.0434344156086979,1.2024785164210865,-1.0428322182311038,1.5334509161839414,0.12060759763600776,0.5256887147725349,-0.9641955235936002,1.6277580520680808,-0.5680910013253666,-0.4999519176349828,1.3158320683432696,-0.9732272450465423,-0.505776350691602
5,1.1043644177320135,1.0170303375177125,-0.18166564509086344,0.6856670036283337,-0.3504860205226786,0.010890825457909514,-0.9361912639081207,-0.28899685844589296,-0.5219831433937044,0.9865165828889412,0.2685386021820997,0.687352926076852,-0.05578578755398831,1.0235411539935209,1.272550894737341,0.13631682232510273,-0.17265430819840372,-1.9887885996120727,-0.309970213171151,-0.007381562784350218,-1.3927640429842552,2.1314816018042904,-0.6479532327997255,0.9695072787238451,0.20467497875178498,0.8931084410154169,0.478816662207426,-0.630648442698899,-0.48942139805022444,0.10756202941001011,1.6625272193429068,-0.7666186344286371
6,-0.8739170205315523,-0.9514160463911897,-0.6913696219163015,0.7503202468387274,-0.31952873263350823,-1.3498590878729202,1.3229430841263963,-0.9028815757595273,-0.4419829566589292,0.15229353145449082,-0.08421396184836275,-1.7572716622390323,-1.2071659720392576,-0.8139972250161636,-0.0871484116179949,-0.5142376501956921,0.09443795507177408,-1.1472726852641228,-0.387560456609908,-1.2774169675606881,-1.1230782249600393,0.9749958299663956,0.0018499956025145707,1.5049340087069552,1.153180400983124,0.08219638645147002,-0.15343425941738223,-0.6248017555249972,0.4973032763546815,1.0400060422953996,0.6276980511725377,0.9596695871069739
7,1.0529742561228441,1.027595228963606,0.6732389842554761,1.7457020093490043,-0.049755379132240235,-1.2181200588159942,-1.3021419235248426,-0.5698238024773689,-1.5990971940129775,0.7386034645650857,-0.3425094559127088,-0.3117112179981966,0.028748216847921525,-1.6310498537025768,-0.967208962245847,0.5993171312440044,0.5498448341952735,-0.48237702018430956,1.6580381342996091,-1.3834576558672766,-0.3280791975079863,-0.2994823637007852,-2.7247829182960066,1.948120972146518,0.38850111429591994,-1.1115855986140313,2.066245922251628,0.539834202948038,0.43434480853648116,-0.5923908625432864,-0.015148641518470935,-1.4850121853284008
8,-1.0693672127321006,-0.8662048859552866,-0.736754412248409,-0.25568422709118477,-1.1504462965803415,0.5069693791846688,-1.6273307945035589,1.10828554405996,-0.503809251283336,1.3391148261754529,0.8341480787306333,1.7352675134365272,-0.9982601158437102,-0.8528754394562531,0.97849867683584,0.6076183253554942,2.386352386534481,0.2813789717414539,-0.17738459539790777,-0.6545555862055947,-0.06903100808179648,0.2738834243652423,-2.109118289702671,1.2961884128418055,-0.1639793987229154,1.3386656515664679,0.012817876650993466,0.953356972514846,0.7754896460791485,0.11356291637784571,1.0192846701900287,-0.9043025854894692
9,-0.8687978018645836,-0.8669114653366692,-0.24345905999711306,-1.408009703741137,0.23800247720266823,0.03330927624362002,-0.7434858147532032,-0.6649944484941928,0.8365765461679953,-0.8565636133410017,-0.5202176272050135,-0.05786507779126994,-1.4070377387728015,0.03334428028292585,-0.7495631309281747,0.8730533934150292,-0.009194034934847889,-0.41467492669945855,-0.4687382872165376,1.037488197495771,0.09308264345941561,1.7831499030080893,0.4473540483726335,0.0027739032895188758,-0.2851963853484935,1.8114314928334474,-0.457499919154822,-0.2471944151533134,-0.8459525245004146,-0.1853034291452119,1.0633328597367553,0.505143307024052
